dt,x,y,position,velocity,acceleration,jerk,heading
0.020000,34.880709,199.033073,9.297970,2.881800,0.057609,0.002419,4.223727
0.020000,34.853673,198.982204,9.355577,2.880388,-0.070582,-6.409581,4.224009
0.020000,34.826664,198.931352,9.413157,2.878977,-0.070568,0.000723,4.224290
0.020000,34.799661,198.880476,9.470755,2.879888,0.045556,5.806216,4.224573
0.020000,34.772659,198.829569,9.528380,2.881275,0.069347,1.189521,4.224855
0.020000,34.745685,198.778678,9.585977,2.879859,-0.070776,-7.006135,4.225138
0.020000,34.718738,198.727805,9.643546,2.878444,-0.070761,0.000729,4.225421
0.020000,34.691800,198.676912,9.701129,2.879152,0.035384,5.307257,4.225705
0.020000,34.664861,198.625983,9.758744,2.880737,0.079249,2.193251,4.225989
0.020000,34.637949,198.575072,9.816330,2.879317,-0.070970,-7.510931,4.226273
0.020000,34.611066,198.524178,9.873888,2.877898,-0.070955,0.000734,4.226558
0.020000,34.584192,198.473267,9.931457,2.878439,0.027044,4.899940,4.226842
0.020000,34.557316,198.422317,9.989061,2.880185,0.087315,3.013557,4.227128
0.020000,34.530468,198.371385,10.046636,2.878762,-0.071164,-7.923945,4.227414
0.020000,34.503647,198.320470,10.104183,2.877339,-0.071149,0.000740,4.227699
0.020000,34.476838,198.269541,10.161738,2.877750,0.020536,4.584283,4.227986
0.020000,34.450026,198.218570,10.219330,2.879621,0.093544,3.650398,4.228273
0.020000,34.423241,198.167617,10.276894,2.878193,-0.071359,-8.245155,4.228560
0.020000,34.396485,198.116682,10.334429,2.876767,-0.071344,0.000746,4.228847
0.020000,34.369740,198.065733,10.391971,2.877084,0.015862,4.360302,4.229135
0.020000,34.342991,198.014742,10.449552,2.879043,0.097937,4.103742,4.229423
0.020000,34.316271,197.963769,10.507104,2.877611,-0.071554,-8.474543,4.229711
0.020000,34.289579,197.912813,10.564628,2.876181,-0.071539,0.000751,4.230000
0.020000,34.262899,197.861845,10.622157,2.876441,0.013021,4.228009,4.230289
0.020000,34.236215,197.810834,10.679726,2.878451,0.100493,4.373565,4.230579
0.020000,34.209559,197.759840,10.737266,2.877016,-0.071749,-8.612098,4.230869
0.020000,34.182931,197.708864,10.794778,2.875581,-0.071734,0.000757,4.231159
0.020000,34.156316,197.657877,10.852294,2.875822,0.012014,4.187409,4.231450
0.020000,34.129697,197.606845,10.909851,2.877846,0.101211,4.459853,4.231741
0.020000,34.103106,197.555831,10.967379,2.876407,-0.071945,-8.657812,4.232032
0.020000,34.076543,197.504835,11.024878,2.874968,-0.071930,0.000763,4.232324
0.020000,34.049993,197.453827,11.082383,2.875225,0.012840,4.238504,4.232616
0.020000,34.023439,197.402775,11.139927,2.877227,0.100092,4.362603,4.232908
0.020000,33.996913,197.351741,11.197443,2.875784,-0.072141,-8.611681,4.233201
