dt,x,y,position,velocity,acceleration,jerk,heading
0.020000,157.173930,273.372987,31.500000,6.000000,0.000000,0.000000,0.620383
0.020000,157.271686,273.442585,31.620000,6.000000,0.000000,0.000000,0.617020
0.020000,157.369676,273.511851,31.740000,6.000000,0.000000,0.000000,0.613622
0.020000,157.467902,273.580783,31.860000,6.000000,0.000000,0.000000,0.610189
0.020000,157.566366,273.649375,31.980000,6.000000,0.000000,0.000000,0.606722
0.020000,157.665068,273.717624,32.100000,6.000000,0.000000,0.000000,0.603220
0.020000,157.764009,273.785525,32.220000,6.000000,0.000000,0.000000,0.599683
0.020000,157.863191,273.853074,32.340000,6.000000,0.000000,0.000000,0.596112
0.020000,157.962615,273.920267,32.460000,6.000000,0.000000,0.000000,0.592507
0.020000,158.062282,273.987099,32.580000,6.000000,0.000000,0.000000,0.588868
0.020000,158.162192,274.053566,32.700000,6.000000,0.000000,0.000000,0.585195
0.020000,158.262347,274.119664,32.820000,6.000000,0.000000,0.000000,0.581488
0.020000,158.362748,274.185389,32.940000,6.000000,0.000000,0.000000,0.577747
0.020000,158.463394,274.250736,33.060000,6.000000,0.000000,0.000000,0.573972
0.020000,158.564288,274.315701,33.180000,6.000000,0.000000,0.000000,0.570164
0.020000,158.665430,274.380279,33.300000,6.000000,0.000000,0.000000,0.566322
0.020000,158.766819,274.444467,33.420000,6.000000,0.000000,0.000000,0.562448
0.020000,158.868458,274.508260,33.540000,6.000000,0.000000,0.000000,0.558541
0.020000,158.970347,274.571653,33.660000,6.000000,0.000000,0.000000,0.554600
0.020000,159.072485,274.634643,33.780000,6.000000,0.000000,0.000000,0.550628
0.020000,159.174874,274.697225,33.900000,6.000000,0.000000,0.000000,0.546623
0.020000,159.277513,274.759395,34.020000,6.000000,0.000000,0.000000,0.542586
0.020000,159.380404,274.821148,34.140000,6.000000,0.000000,0.000000,0.538517
0.020000,159.483546,274.882480,34.260000,6.000000,0.000000,0.000000,0.534416
0.020000,159.586940,274.943388,34.380000,6.000000,0.000000,0.000000,0.530284
0.020000,159.690586,275.003866,34.500000,6.000000,0.000000,0.000000,0.526121
0.020000,159.794483,275.063910,34.620000,6.000000,0.000000,0.000000,0.521927
0.020000,159.898632,275.123517,34.740000,6.000000,0.000000,0.000000,0.517703
0.020000,160.003033,275.182681,34.860000,6.000000,0.000000,0.000000,0.513449
0.020000,160.107685,275.241399,34.980000,6.000000,0.000000,0.000000,0.509164
0.020000,160.212589,275.299667,35.100000,6.000000,0.000000,0.000000,0.504850
0.020000,160.317744,275.357480,35.220000,6.000000,0.000000,0.000000,0.500507
0.020000,160.423150,275.414835,35.340000,6.000000,0.000000,0.000000,0.496135
0.020000,160.528807,275.471726,35.460000,6.000000,0.000000,0.000000,0.491734
0.020000,160.634714,275.528150,35.580000,6.000000,0.000000,0.000000,0.487305
0.020000,160.740870,275.584104,35.700000,6.000000,0.000000,0.000000,0.482848
0.020000,160.847276,275.639582,35.820000,6.000000,0.000000,0.000000,0.478364
0.020000,160.953929,275.694581,35.940000,6.000000,0.000000,0.000000,0.473852
0.020000,161.060831,275.749097,36.060000,6.000000,0.000000,0.000000,0.469314
0.020000,161.167981,275.803126,36.180000,6.000000,0.000000,0.000000,0.464750
