dt,x,y,position,velocity,acceleration,jerk,heading
0.020000,10.054899,8.519266,10.056149,2.990918,0.000331,0.005014,0.003772
0.020000,10.114717,8.519492,10.115968,2.990923,0.000246,-0.004277,0.003793
0.020000,10.174535,8.519720,10.175786,2.990928,0.000231,-0.000723,0.003815
0.020000,10.234354,8.519949,10.235605,2.990934,0.000344,0.005645,0.003836
0.020000,10.294172,8.520179,10.295424,2.990939,0.000233,-0.005577,0.003857
0.020000,10.353990,8.520410,10.355242,2.990944,0.000244,0.000548,0.003879
0.020000,10.413809,8.520643,10.415061,2.990951,0.000333,0.004462,0.003900
0.020000,10.473628,8.520877,10.474881,2.990955,0.000232,-0.005055,0.003921
0.020000,10.533446,8.521112,10.534700,2.990960,0.000257,0.001258,0.003942
0.020000,10.593265,8.521348,10.594519,2.990967,0.000319,0.003121,0.003964
0.020000,10.653084,8.521586,10.654339,2.990971,0.000232,-0.004365,0.003985
0.020000,10.712903,8.521825,10.714158,2.990977,0.000270,0.001901,0.004006
0.020000,10.772723,8.522065,10.773978,2.990983,0.000306,0.001798,0.004027
0.020000,10.832542,8.522307,10.833798,2.990988,0.000232,-0.003685,0.004049
0.020000,10.892361,8.522550,10.893617,2.990993,0.000283,0.002534,0.004070
0.020000,10.952181,8.522794,10.953437,2.990999,0.000293,0.000493,0.004091
0.020000,11.012000,8.523039,11.013257,2.991004,0.000233,-0.003013,0.004112
0.020000,11.071820,8.523286,11.073078,2.991010,0.000296,0.003160,0.004133
0.020000,11.131640,8.523534,11.132898,2.991015,0.000280,-0.000796,0.004154
0.020000,11.191460,8.523783,11.192718,2.991020,0.000233,-0.002351,0.004176
0.020000,11.251280,8.524033,11.252539,2.991026,0.000308,0.003776,0.004197
0.020000,11.311100,8.524285,11.312359,2.991031,0.000267,-0.002066,0.004218
0.020000,11.370920,8.524538,11.372180,2.991036,0.000233,-0.001697,0.004239
0.020000,11.430740,8.524792,11.432001,2.991043,0.000321,0.004385,0.004260
0.020000,11.490561,8.525047,11.491822,2.991048,0.000255,-0.003320,0.004281
0.020000,11.550381,8.525304,11.551643,2.991052,0.000234,-0.001051,0.004302
0.020000,11.610202,8.525562,11.611464,2.991059,0.000333,0.004984,0.004323
0.020000,11.670022,8.525821,11.671285,2.991064,0.000242,-0.004556,0.004344
0.020000,11.729843,8.526082,11.731107,2.991069,0.000238,-0.000206,0.004365
0.020000,11.789664,8.526344,11.790928,2.991075,0.000337,0.004949,0.004386
0.020000,11.849485,8.526607,11.850750,2.991080,0.000234,-0.005149,0.004407
0.020000,11.909306,8.526871,11.910572,2.991085,0.000251,0.000833,0.004428
0.020000,11.969127,8.527136,11.970393,2.991091,0.000324,0.003673,0.004449
0.020000,12.028949,8.527403,12.030215,2.991096,0.000234,-0.004492,0.004470
0.020000,12.088770,8.527671,12.090037,2.991101,0.000263,0.001444,0.004491
0.020000,12.148592,8.527940,12.149860,2.991108,0.000311,0.002415,0.004512
0.020000,12.208413,8.528211,12.209682,2.991112,0.000234,-0.003845,0.004533
0.020000,12.268235,8.528483,12.269504,2.991118,0.000275,0.002046,0.004554
